Service_Component_WBS_aff,Urgency,KM_number,Count_Related_Interactions,Count_Related_Incidents,Count_Related_Changes,SLAFail,Open_Time_HourOfDay,Open_Time_DayOfWeek,CI_TypeSubType_aff
WBS000073,4 Low,KM0000757,1.0,0.0,0.0,0,14,Monday,subapplication-Web Based Application
WBS000128,5 Very Low,KM0002100,1.0,0.0,0.0,0,14,Monday,storage-SAN
WBS000073,4 Low,KM0001318,1.0,0.0,0.0,0,14,Monday,application-Web Based Application
WBS000294,4 Low,KM0001743,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000073,4 Low,KM0001096,1.0,0.0,0.0,0,15,Monday,subapplication-Web Based Application
WBS000236,3 Medium,KM0000501,1.0,0.0,0.0,0,15,Monday,subapplication-Server Based Application
WBS000146,3 Medium,KM0000274,1.0,0.0,0.0,1,10,Monday,computer-Banking Device
WBS000326,3 Medium,KM0001490,1.0,0.0,0.0,0,10,Monday,application-Server Based Application
WBS000162,3 Medium,KM0000555,1.0,0.0,0.0,0,11,Monday,subapplication-Web Based Application
WBS000130,5 Very Low,KM0000474,1.0,0.0,0.0,0,11,Monday,application-Desktop Application
WBS000146,2 High,KM0000269,2.0,0.0,0.0,1,11,Monday,computer-Banking Device
WBS000052,5 Very Low,KM0001280,1.0,0.0,0.0,0,11,Monday,application-Server Based Application
WBS000043,3 Medium,KM0001763,1.0,0.0,0.0,0,11,Monday,application-Server Based Application
WBS000094,5 Very Low,KM0001085,1.0,0.0,0.0,0,11,Monday,application-Exchange
WBS000089,3 Medium,KM0001167,1.0,0.0,0.0,1,11,Monday,application-Desktop Application
WBS000073,4 Low,KM0000815,1.0,0.0,0.0,0,11,Monday,subapplication-Web Based Application
WBS000098,4 Low,KM0001953,1.0,0.0,0.0,0,11,Monday,subapplication-Citrix
WBS000146,2 High,KM0000274,1.0,0.0,0.0,0,12,Monday,computer-Banking Device
WBS000110,4 Low,KM0001514,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000096,4 Low,KM0000113,1.0,0.0,0.0,1,12,Monday,officeelectronics-Scanner
WBS000073,4 Low,KM0000746,1.0,0.0,0.0,0,12,Monday,subapplication-Web Based Application
WBS000091,5 Very Low,KM0000315,1.0,0.0,0.0,0,12,Monday,computer-Laptop
WBS000223,4 Low,KM0001509,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000223,4 Low,KM0001509,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000199,3 Medium,KM0000940,2.0,0.0,0.0,0,13,Monday,software-System Software
WBS000146,2 High,KM0000278,1.0,0.0,0.0,1,13,Monday,computer-Banking Device
WBS000039,5 Very Low,KM0000190,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000013,3 Medium,KM0000052,2.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000073,4 Low,KM0000761,1.0,0.0,0.0,0,13,Monday,subapplication-Web Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000268,4 Low,KM0000368,1.0,0.0,0.0,1,13,Monday,application-Server Based Application
WBS000073,4 Low,KM0000702,1.0,0.0,0.0,0,13,Monday,subapplication-Web Based Application
WBS000256,5 Very Low,KM0001000,1.0,0.0,0.0,0,11,Monday,application-Server Based Application
WBS000318,4 Low,KM0000839,1.0,0.0,0.0,1,11,Monday,application-Web Based Application
WBS000318,4 Low,KM0001662,1.0,0.0,0.0,1,11,Monday,application-Web Based Application
WBS000094,4 Low,KM0002073,1.0,0.0,0.0,0,11,Monday,application-Desktop Application
WBS000300,4 Low,KM0001274,1.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000073,4 Low,KM0000791,1.0,0.0,0.0,1,12,Monday,subapplication-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,0,12,Monday,application-Web Based Application
WBS000223,4 Low,KM0000777,1.0,0.0,0.0,0,12,Monday,application-Server Based Application
WBS000171,4 Low,KM0000697,1.0,0.0,0.0,0,13,Monday,application-Web Based Application
WBS000167,5 Very Low,KM0000069,1.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000263,5 Very Low,KM0001106,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000063,4 Low,KM0001406,1.0,0.0,0.0,0,13,Monday,application-Web Based Application
WBS000187,5 Very Low,KM0001446,1.0,0.0,0.0,0,13,Monday,computer-Desktop
WBS000255,4 Low,KM0000588,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000073,4 Low,KM0001157,1.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000249,4 Low,KM0001551,1.0,0.0,0.0,1,13,Monday,application-Server Based Application
WBS000318,5 Very Low,KM0000836,1.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000092,4 Low,KM0000460,1.0,0.0,0.0,1,13,Monday,application-Desktop Application
WBS000218,4 Low,KM0000905,1.0,0.0,0.0,1,14,Monday,application-Desktop Application
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000146,2 High,KM0000274,1.0,0.0,0.0,1,13,Monday,computer-Banking Device
WBS000146,2 High,KM0000274,1.0,0.0,0.0,1,13,Monday,computer-Banking Device
WBS000088,4 Low,KM0000611,2.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000162,4 Low,KM0000553,1.0,0.0,0.0,1,13,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000708,2.0,0.0,0.0,0,13,Monday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,13,Monday,subapplication-Web Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000073,4 Low,KM0000827,2.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,13,Monday,application-Web Based Application
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000073,4 Low,KM0001224,1.0,0.0,0.0,0,13,Monday,application-Web Based Application
WBS000073,5 Very Low,KM0001142,1.0,0.0,0.0,0,13,Monday,application-Server Based Application
WBS000318,5 Very Low,KM0001650,1.0,0.0,0.0,0,13,Monday,application-Web Based Application
WBS000318,4 Low,KM0001401,1.0,0.0,0.0,0,14,Monday,application-Web Based Application
WBS000088,2 High,KM0000611,1.0,0.0,0.0,0,14,Monday,application-Web Based Application
WBS000023,4 Low,KM0000283,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000162,4 Low,KM0000553,1.0,1.0,0.0,1,14,Monday,subapplication-Web Based Application
WBS000043,4 Low,KM0001762,0.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000043,3 Medium,KM0001763,1.0,0.0,0.0,1,14,Monday,application-Server Based Application
WBS000249,4 Low,KM0001551,1.0,0.0,0.0,1,14,Monday,application-Server Based Application
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000234,4 Low,KM0001093,1.0,0.0,0.0,0,14,Monday,application-Desktop Application
WBS000163,3 Medium,KM0000940,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000162,3 Medium,KM0000553,1.0,0.0,0.0,0,15,Monday,subapplication-Web Based Application
WBS000110,3 Medium,KM0000833,1.0,0.0,0.0,0,15,Monday,application-Desktop Application
WBS000228,3 Medium,KM0001710,1.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000088,4 Low,KM0000611,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000095,4 Low,KM0001348,1.0,0.0,0.0,0,15,Monday,subapplication-Server Based Application
WBS000318,4 Low,KM0000839,1.0,0.0,0.0,1,16,Monday,application-Web Based Application
WBS000162,4 Low,KM0000553,1.0,0.0,0.0,1,16,Monday,subapplication-Web Based Application
WBS000125,5 Very Low,KM0001158,1.0,0.0,0.0,0,16,Monday,subapplication-Web Based Application
WBS000250,3 Medium,KM0002071,1.0,0.0,0.0,0,16,Monday,subapplication-Server Based Application
WBS000091,5 Very Low,KM0000315,1.0,0.0,0.0,0,16,Monday,computer-Laptop
WBS000162,4 Low,KM0000555,1.0,0.0,0.0,0,16,Monday,subapplication-Web Based Application
WBS000256,5 Very Low,KM0001000,1.0,0.0,0.0,0,16,Monday,application-Server Based Application
WBS000152,5 Very Low,KM0001193,2.0,0.0,0.0,0,13,Monday,application-Web Based Application
WBS000073,4 Low,KM0001728,1.0,0.0,0.0,0,13,Monday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,13,Monday,subapplication-Web Based Application
WBS000102,3 Medium,KM0000940,1.0,0.0,0.0,0,14,Monday,application-Standard Application
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000073,5 Very Low,KM0000795,1.0,0.0,0.0,0,14,Monday,subapplication-Web Based Application
WBS000307,3 Medium,KM0001350,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000184,3 Medium,KM0001141,1.0,0.0,0.0,0,14,Monday,storage-SAN
WBS000016,3 Medium,KM0000938,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000182,3 Medium,KM0001141,1.0,0.0,0.0,0,14,Monday,storage-Controller
WBS000023,4 Low,KM0000283,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000073,4 Low,KM0000704,1.0,0.0,0.0,0,14,Monday,subapplication-Web Based Application
WBS000014,4 Low,KM0000426,1.0,0.0,0.0,1,14,Monday,application-Server Based Application
WBS000152,5 Very Low,KM0001193,1.0,0.0,0.0,0,14,Monday,application-Web Based Application
WBS000073,4 Low,KM0001651,1.0,0.0,0.0,0,14,Monday,application-Server Based Application
WBS000073,4 Low,KM0001597,1.0,0.0,0.0,0,15,Monday,application-Client Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000017,4 Low,KM0000096,1.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000023,4 Low,KM0000283,1.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000058,4 Low,KM0000036,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000146,2 High,KM0000274,1.0,0.0,0.0,1,15,Monday,computer-Banking Device
WBS000292,4 Low,KM0001131,1.0,0.0,0.0,0,15,Monday,application-Citrix
WBS000187,5 Very Low,KM0001573,1.0,0.0,0.0,1,15,Monday,hardware-KVM Switches
WBS000285,4 Low,KM0001254,1.0,0.0,0.0,0,15,Monday,hardware-MigratieDummy
WBS000096,4 Low,KM0001026,1.0,0.0,0.0,1,15,Monday,application-Desktop Application
WBS000073,4 Low,KM0000818,1.0,0.0,0.0,0,15,Monday,subapplication-Web Based Application
WBS000139,4 Low,KM0001028,1.0,0.0,0.0,0,16,Monday,application-Server Based Application
WBS000223,4 Low,KM0001248,1.0,0.0,0.0,0,16,Monday,application-Server Based Application
WBS000096,4 Low,KM0002099,1.0,0.0,0.0,0,15,Monday,application-Desktop Application
WBS000095,4 Low,KM0000223,1.0,0.0,0.0,0,15,Monday,subapplication-Server Based Application
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000152,5 Very Low,KM0000081,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000014,3 Medium,KM0000426,1.0,0.0,0.0,1,15,Monday,application-Server Based Application
WBS000162,4 Low,KM0000553,1.0,0.0,0.0,1,15,Monday,subapplication-Web Based Application
WBS000242,4 Low,KM0000283,1.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,0.0,1,15,Monday,application-Server Based Application
WBS000073,4 Low,KM0002101,3.0,0.0,0.0,1,16,Monday,application-Server Based Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,0,16,Monday,application-Web Based Application
WBS000073,4 Low,KM0000736,2.0,0.0,0.0,1,16,Monday,subapplication-Web Based Application
WBS000161,5 Very Low,KM0000571,1.0,0.0,0.0,0,16,Monday,computer-Linux Server
WBS000073,4 Low,KM0001013,1.0,0.0,0.0,0,16,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0000767,1.0,0.0,0.0,0,17,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0001365,1.0,0.0,0.0,0,17,Monday,application-Server Based Application
WBS000073,5 Very Low,KM0000703,1.0,0.0,0.0,0,19,Monday,subapplication-Web Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,19,Monday,application-Web Based Application
WBS000056,3 Medium,KM0000895,1.0,0.0,0.0,0,3,Tuesday,application-Server Based Application
WBS000073,2 High,KM0001954,1.0,0.0,0.0,0,4,Tuesday,application-Server Based Application
WBS000201,3 Medium,KM0000895,1.0,0.0,0.0,0,5,Tuesday,software-System Software
WBS000162,3 Medium,KM0001748,1.0,0.0,0.0,0,5,Tuesday,subapplication-Web Based Application
WBS000073,2 High,KM0001954,1.0,0.0,0.0,0,6,Tuesday,application-Server Based Application
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,0,7,Tuesday,application-Server Based Application
WBS000091,5 Very Low,KM0001447,1.0,0.0,0.0,1,7,Tuesday,computer-Laptop
WBS000263,4 Low,KM0001106,1.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000073,4 Low,KM0001245,1.0,0.0,0.0,0,15,Monday,application-Web Based Application
WBS000263,5 Very Low,KM0001106,2.0,0.0,0.0,0,15,Monday,application-Server Based Application
WBS000125,3 Medium,KM0001818,1.0,0.0,0.0,1,15,Monday,subapplication-Web Based Application
WBS000318,4 Low,KM0001401,1.0,0.0,0.0,0,16,Monday,application-Web Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,0.0,1,16,Monday,application-Server Based Application
WBS000146,2 High,KM0000274,1.0,0.0,0.0,1,16,Monday,computer-Banking Device
WBS000073,4 Low,KM0000741,1.0,0.0,0.0,1,17,Monday,subapplication-Web Based Application
WBS000099,5 Very Low,KM0000008,1.0,0.0,0.0,0,17,Monday,application-Desktop Application
WBS000073,5 Very Low,KM0001707,1.0,0.0,0.0,0,17,Monday,application-Client Based Application
WBS000133,3 Medium,KM0000445,1.0,0.0,0.0,0,7,Tuesday,application-Desktop Application
WBS000015,3 Medium,KM0001274,1.0,0.0,0.0,1,7,Tuesday,subapplication-Web Based Application
WBS000300,4 Low,KM0001274,1.0,0.0,0.0,1,8,Tuesday,application-Server Based Application
WBS000146,3 Medium,KM0000274,1.0,0.0,0.0,1,8,Tuesday,computer-Banking Device
WBS000073,4 Low,KM0001245,1.0,0.0,0.0,0,8,Tuesday,application-Web Based Application
WBS000017,5 Very Low,KM0000095,1.0,0.0,0.0,1,9,Tuesday,application-Server Based Application
WBS000092,4 Low,KM0001127,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000092,4 Low,KM0001739,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000092,3 Medium,KM0001973,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000095,5 Very Low,KM0001545,1.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
WBS000092,3 Medium,KM0001127,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000092,4 Low,KM0001127,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000092,4 Low,KM0001127,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000092,4 Low,KM0001127,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000318,4 Low,KM0000846,1.0,0.0,0.0,1,9,Tuesday,application-Web Based Application
WBS000152,5 Very Low,KM0000081,1.0,0.0,0.0,0,16,Monday,application-Web Based Application
WBS000301,5 Very Low,KM0002100,1.0,0.0,0.0,0,16,Monday,application-Server Based Application
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,16,Monday,application-Server Based Application
WBS000073,4 Low,KM0000708,2.0,0.0,0.0,1,16,Monday,subapplication-Web Based Application
WBS000318,4 Low,KM0000835,1.0,0.0,0.0,0,17,Monday,application-Web Based Application
WBS000223,4 Low,KM0000949,1.0,0.0,0.0,0,17,Monday,application-Server Based Application
WBS000043,3 Medium,KM0001763,1.0,0.0,0.0,1,17,Monday,application-Server Based Application
WBS000094,5 Very Low,KM0001655,1.0,0.0,0.0,0,17,Monday,application-Desktop Application
WBS000307,3 Medium,KM0001350,1.0,0.0,0.0,0,20,Monday,application-Server Based Application
WBS000263,4 Low,KM0000592,1.0,0.0,0.0,0,8,Tuesday,application-Server Based Application
WBS000095,5 Very Low,KM0001545,1.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
WBS000092,3 Medium,KM0001127,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000091,4 Low,KM0000316,1.0,0.0,0.0,0,9,Tuesday,displaydevice-Monitor
WBS000125,5 Very Low,KM0001158,1.0,0.0,0.0,0,9,Tuesday,subapplication-Web Based Application
WBS000073,5 Very Low,KM0000711,1.0,0.0,0.0,0,9,Tuesday,application-Web Based Application
WBS000223,4 Low,KM0001308,1.0,0.0,0.0,0,10,Tuesday,application-Server Based Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,1,10,Tuesday,computer-Laptop
WBS000055,4 Low,KM0000401,1.0,0.0,0.0,0,10,Tuesday,application-Web Based Application
WBS000128,5 Very Low,KM0000687,1.0,0.0,0.0,0,10,Tuesday,storage-SAN
WBS000094,5 Very Low,KM0001658,1.0,0.0,0.0,0,10,Tuesday,application-Desktop Application
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,10,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0001714,1.0,0.0,0.0,1,10,Tuesday,application-Server Based Application
WBS000030,5 Very Low,KM0000164,1.0,0.0,0.0,0,10,Tuesday,application-Server Based Application
WBS000091,3 Medium,KM0002122,1.0,0.0,0.0,1,10,Tuesday,computer-Laptop
WBS000138,4 Low,KM0000123,1.0,0.0,0.0,1,11,Tuesday,application-Web Based Application
WBS000095,4 Low,KM0001345,1.0,0.0,0.0,0,11,Tuesday,subapplication-Server Based Application
WBS000094,5 Very Low,KM0001716,1.0,0.0,0.0,0,11,Tuesday,application-Desktop Application
WBS000110,4 Low,KM0001094,1.0,0.0,0.0,0,11,Tuesday,application-Desktop Application
WBS000092,4 Low,KM0000468,1.0,0.0,0.0,1,11,Tuesday,application-Desktop Application
WBS000073,4 Low,KM0000720,1.0,0.0,0.0,0,11,Tuesday,application-Web Based Application
WBS000223,4 Low,KM0001308,2.0,0.0,0.0,1,17,Monday,application-Server Based Application
WBS000187,5 Very Low,KM0001573,1.0,0.0,0.0,0,17,Monday,hardware-KVM Switches
WBS000187,5 Very Low,KM0001573,1.0,0.0,0.0,0,17,Monday,hardware-KVM Switches
WBS000092,4 Low,KM0000468,1.0,0.0,0.0,1,17,Monday,application-Desktop Application
WBS000091,5 Very Low,KM0001444,1.0,0.0,0.0,0,7,Tuesday,computer-Laptop
WBS000185,4 Low,KM0000384,1.0,0.0,0.0,0,8,Tuesday,application-Server Based Application
WBS000058,4 Low,KM0000430,1.0,0.0,0.0,1,8,Tuesday,application-Web Based Application
WBS000152,5 Very Low,KM0001792,1.0,0.0,0.0,0,8,Tuesday,application-Server Based Application
WBS000092,3 Medium,KM0001373,1.0,0.0,0.0,1,8,Tuesday,application-Desktop Application
WBS000090,4 Low,KM0001526,1.0,0.0,0.0,0,8,Tuesday,application-Server Based Application
WBS000152,5 Very Low,KM0000075,1.0,0.0,0.0,0,8,Tuesday,application-Web Based Application
WBS000187,5 Very Low,KM0001446,1.0,0.0,0.0,0,8,Tuesday,computer-Desktop
WBS000073,4 Low,KM0002109,1.0,0.0,0.0,0,8,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0000751,1.0,0.0,0.0,0,8,Tuesday,subapplication-Web Based Application
WBS000073,4 Low,KM0001539,1.0,0.0,0.0,1,9,Tuesday,application-Server Based Application
WBS000095,2 High,KM0000223,14.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
WBS000095,3 Medium,KM0000223,1.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
WBS000095,3 Medium,KM0000223,1.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
WBS000098,4 Low,KM0001435,1.0,0.0,0.0,0,9,Tuesday,subapplication-Citrix
WBS000092,2 High,KM0001739,1.0,0.0,0.0,0,9,Tuesday,application-Desktop Application
WBS000095,3 Medium,KM0000223,1.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
WBS000095,4 Low,KM0000223,1.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
WBS000073,4 Low,KM0002101,1.0,0.0,0.0,0,9,Tuesday,application-Server Based Application
WBS000092,4 Low,KM0001526,1.0,0.0,0.0,1,9,Tuesday,application-Desktop Application
WBS000139,4 Low,KM0001028,1.0,0.0,0.0,0,9,Tuesday,application-Server Based Application
WBS000139,4 Low,KM0001028,1.0,0.0,0.0,0,9,Tuesday,application-Server Based Application
WBS000251,4 Low,KM0000655,1.0,0.0,0.0,0,9,Tuesday,application-Client Based Application
WBS000223,2 High,KM0000032,3.0,0.0,0.0,0,10,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0001363,1.0,0.0,0.0,0,10,Tuesday,application-Server Based Application
WBS000089,3 Medium,KM0000404,1.0,0.0,0.0,0,10,Tuesday,application-Desktop Application
WBS000091,5 Very Low,KM0000315,1.0,0.0,0.0,0,10,Tuesday,computer-Laptop
WBS000073,4 Low,KM0001721,1.0,0.0,0.0,0,10,Tuesday,application-Web Based Application
WBS000073,4 Low,KM0001866,1.0,0.0,0.0,0,10,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0001721,1.0,0.0,0.0,0,10,Tuesday,application-Web Based Application
WBS000223,4 Low,KM0000979,5.0,0.0,0.0,0,8,Tuesday,application-Server Based Application
WBS000162,4 Low,KM0000553,1.0,1.0,0.0,1,8,Tuesday,subapplication-Web Based Application
WBS000234,4 Low,KM0001093,1.0,0.0,0.0,0,8,Tuesday,application-Desktop Application
WBS000091,4 Low,KM0002031,1.0,0.0,0.0,0,8,Tuesday,computer-Laptop
WBS000091,4 Low,KM0000966,1.0,0.0,0.0,0,8,Tuesday,computer-Laptop
WBS000139,5 Very Low,KM0001028,1.0,0.0,0.0,0,9,Tuesday,application-Server Based Application
WBS000073,4 Low,KM0002043,1.0,0.0,0.0,0,9,Tuesday,application-Web Based Application
WBS000095,4 Low,KM0000223,1.0,0.0,0.0,0,9,Tuesday,subapplication-Server Based Application
